census_tract_id_2020,fraction_poverty,fraction_snap,fraction_insured,median_income,fraction_hs,fraction_vacant,dep_index
18127051101,0.048,0.056,0.914,92000,0.929,0.056,0.22505062860108796
18181958600,0.126,0.137,0.924,50200,0.928,0.086,0.3097598240077248
18157000400,0.285,0.232,0.887,35600,0.852,0.157,0.44928108000560874
18157010400,NA,NA,0.97,NA,1,NA,NA
21047200200,0.133,0.284,0.902,46300,0.745,0.118,0.4319470354765897
20045001202,0.094,0.069,0.95,105000,0.915,0.019,0.22032708453094355
38085940800,0.374,0.389,0.78,45500,0.883,0.186,0.5485808553880966
06001450200,0.094,0.074,0.993,118000,0.979,0.009,0.1725960138038206
06001444100,0.037,0.136,0.957,163000,0.895,0.065,0.1823177947040541
06001406201,0.237,0.261,0.818,66500,0.646,0.063,0.4996996026672852
06001406202,0.129,0.231,0.865,52000,0.545,0.06,0.4840433236977866
06001428000,0.072,0.11,0.949,100000,0.986,0.099,0.21524105315462821
06001409700,0.331,0.381,0.918,40900,0.704,0.053,0.5303684182219999
06001432100,0.058,0.065,0.941,184000,0.905,0.074,0.15404113969344216
06001409200,0.073,0.112,0.866,77300,0.68,0.01,0.3578681849391661
06001450741,0.176,0.107,0.957,155000,0.932,0.05,0.2117380000409252
06001450300,0.014,0.038,0.965,148000,0.967,0.079,0.13289800448677858
06001401500,0.2,0.303,0.942,62700,0.892,0.073,0.3766512289304191
06001401400,0.333,0.272,0.897,87200,0.827,0.12,0.43399709014196775
06001438400,0.044,0.121,0.977,107000,0.796,0,0.24557463574656999
06001423300,0.172,0.155,0.984,95900,0.953,0.177,0.27195860194934296
06001423902,0.177,0.094,0.998,142000,0.973,0.084,0.19432012071380514
06001438000,0.046,0.157,0.941,137000,0.802,0.049,0.24848291257108407
06001402200,0.174,0.215,0.963,111000,0.883,0.135,0.30402526150702497
06001436700,0.092,0.076,0.941,124000,0.845,0.07,0.23842219641670673
06001437900,0.122,0.314,0.909,93500,0.785,0.047,0.3735008255881722
37001020100,0.257,0.221,0.894,63800,0.896,0.072,0.3861230724017701
21055930400,0.261,0.182,0.97,40300,0.829,0.237,0.4092919123909871
21059001100,0.044,0.065,0.982,90100,0.978,0.053,0.18641070407703597
21059000500,0.193,0.151,0.865,46500,0.908,0.086,0.36715231536108095
48073950801,0.157,0.08,0.882,61400,0.858,0.216,0.34735066037086887
17019001205,0.103,0.12,0.963,87400,0.947,0.066,0.2430815591265136
17019000500,0.172,0.152,0.962,59400,0.984,0.063,0.28622790587125596
17019000401,0.907,0.027,0.972,2500,1,0.245,0.5490764701854117
06013389200,0.139,0.028,0.913,92100,0.898,0.08,0.2599302936225044
06013359102,0.091,0.05,0.893,122000,0.866,0.043,0.2394437247123327
06013379000,0.332,0.256,0.856,67100,0.612,0.079,0.5281333729650415
06013337300,0.114,0.032,0.971,145000,0.924,0.008,0.17038431533306128
06013345111,0.042,0.037,0.945,145000,0.959,0.041,0.14988344211046264
06013333102,0.07,0.077,0.965,120000,0.955,0.035,0.18521907215427405
06013323000,0.061,0.023,0.967,140000,0.955,0.028,0.1479570102661322
06013387000,0.043,0.111,0.992,112000,0.972,0.025,0.17647838501458277
37063000200,0.283,0.149,0.701,69600,0.85,0.087,0.45601127622608056
37063001710,0.165,0.166,0.862,73200,0.916,0,0.32856281482793737
37063000500,0.275,0.272,0.915,42000,0.836,0.172,0.4493641860064585
17115000200,0.266,0.551,0.84,47900,0.692,0.235,0.6070466220605953
17115000400,0.409,0.411,0.965,40700,0.941,0.211,0.4864704043491483
24013507602,0.079,0.138,0.977,98300,0.931,0.062,0.23121860699669083
24013505208,0.041,0.003,0.976,126000,0.97,0.087,0.14571262387408598
22081960100,0.223,0.102,0.902,56000,0.825,0.208,0.382817165922567
16079960300,0.162,0.141,0.86,47100,0.868,0.159,0.37718412483459585
06019003600,0.127,0.157,0.902,79200,0.944,0.068,0.2922721116734076
06019005507,0.03,0.024,0.989,122000,0.977,0.061,0.14161533232572326
06019004505,0.288,0.283,0.881,51100,0.872,0.045,0.4349721992455717
06019007202,0.083,0.237,0.934,74400,0.823,0.073,0.335089668900474
06019001000,0.445,0.48,0.95,29600,0.51,0.018,0.6557873736567897
06019001304,0.394,0.396,0.918,34800,0.557,0.04,0.6083149554059257
06019007003,0.161,0.254,0.96,55600,0.747,0.02,0.39129451963060097
19169000300,0.135,0.086,0.914,71800,0.985,0.03,0.2575615056561009
37065020700,0.093,0.308,0.779,53200,0.839,0.213,0.44449749397295707
17119401500,0.192,0.331,0.932,52800,0.864,0.059,0.40206983995603973
17119401722,0.069,0.051,0.933,73200,0.938,0.072,0.23809676654359002
17119400102,0.221,0.321,0.914,56100,0.868,0.124,0.41851870048260204
16083000200,0.072,0.082,0.914,76200,0.911,0.042,0.2582838039027767
24017850711,0.071,0.094,0.948,111000,0.996,0.047,0.19197453981490764
24019970804,0.113,0.095,0.968,93100,0.909,0.391,0.2824455615879669
19187000400,0.147,0.174,0.897,51800,0.979,0.178,0.3295793652797432
16055001600,0.099,0.015,0.919,79100,0.991,0.127,0.22594728793224444
06085500100,0.068,0.114,0.979,152000,0.839,0.059,0.20521765066236702
06085509107,0.037,0.003,0.973,165000,0.915,0.063,0.12845234499512867
06085508800,0.053,0.036,0.964,147000,0.864,0.03,0.17515591609492043
06085507500,0.015,0.036,0.996,201000,0.989,0.042,0.06520872840703917
06085512030,0.022,0.048,0.977,189000,0.914,0.07,0.11642387462688067
06085512021,0.046,0.025,0.952,150000,0.882,0.064,0.1693454264539467
06085507203,0.068,0.12,0.988,226000,0.978,0.076,0.09696027800021977
06085505403,0.076,0.037,0.975,173000,0.916,0.053,0.1423453141863899
06085503709,0.228,0.261,0.947,66400,0.758,0.074,0.41346987275308505
06085503504,0.079,0.093,0.943,144000,0.652,0.094,0.28916627011964374
06085503208,0.103,0.131,0.949,148000,0.705,0.022,0.2766747185752433
06085502906,0.078,0.079,0.949,124000,0.943,0.028,0.19412813397740553
06085502400,0.058,0.005,0.976,223000,0.957,0.038,0.06918338577920806
06085504411,0.098,0.222,0.95,161000,0.813,0.035,0.2560158827400822
06085504412,0.074,0.215,0.951,155000,0.808,0,0.24841949565064128
06085510803,0.096,0.061,0.937,250000,0.96,0.021,0.08681349977151623
06085502002,0.081,0.148,0.831,115000,0.823,0.045,0.3083669952464791
06085503110,0.101,0.153,0.844,79200,0.596,0,0.4126184694443706
06085504415,0.037,0.068,0.988,181000,0.908,0.024,0.12667372824656342
24021750600,0.033,0.083,0.962,136000,0.974,0.039,0.1566614397181932
55087011501,0.075,0.103,0.971,79200,0.929,0.007,0.23210472879639998
47075930500,0.131,0.213,0.891,58200,0.826,0.148,0.3805744872470296
06099000807,0.156,0.186,0.979,64300,0.812,0.039,0.3356654645753153
06099000907,0.109,0.096,0.965,80400,0.923,0,0.24353266316545993
06099000911,0.097,0.059,0.98,92600,0.869,0,0.23103858070350344
06099000302,0.225,0.245,0.939,67400,0.822,0.019,0.3820464303715664
06099002602,0.205,0.267,0.897,69200,0.752,0.082,0.4265625306326898
06099003100,0.106,0.123,0.905,60200,0.703,0.136,0.3788057459127576
06099001900,0.11,0.144,0.97,105000,0.913,0.108,0.2513854972343921
06099003400,0.089,0.132,0.75,66800,0.603,0.303,0.47968456503776474
06099003905,0.018,0.043,0.942,126000,0.929,0.033,0.16999568253831465
24025306100,0.153,0.205,0.969,57200,0.854,0.038,0.3357265998897583
24025301105,0.021,0.073,0.976,115000,0.945,0,0.16752792678225537
24027606804,0.014,0.013,0.987,173000,0.982,0.001,0.08248142032777135
24027606604,0.099,0.047,0.919,131000,0.921,0.03,0.20419115845904573
24031701503,0.046,0.097,0.946,146000,0.837,0.012,0.20533602899729286
24031703501,0.086,0.105,0.869,90900,0.779,0,0.31319173617754603
24031702402,0.058,0.118,0.939,93600,0.949,0.046,0.22836789346295602
24031705400,0.026,0.007,0.981,250000,0.997,0.024,0.01981267292834733
24031705601,0.041,0,0.961,250000,0.987,0.026,0.03352380230069166
24031701418,0.04,0.065,0.938,115000,0.927,0.024,0.19403214375594208
24031703404,0.123,0.087,0.777,98700,0.573,0.02,0.41835341599010056
24031700811,0.097,0.114,0.92,90200,0.822,0.032,0.2906886864856339
17163501602,0.233,0.195,0.883,49000,0.891,0.229,0.4067393808497235
17163501200,0.196,0.546,1,70300,0.885,0.416,0.46159134326440193
46069976700,0.082,0.037,0.933,74300,0.897,0.153,0.26033469890595184
26005032100,0.037,0.071,0.958,86100,0.965,0.046,0.2015714058955333
37129011000,0.306,0.355,0.95,37700,0.83,0.133,0.4724518179695865
37129012006,0.033,0.066,0.933,80800,0.975,0.091,0.21417691336290473
19023070400,0.122,0.073,0.979,68900,0.961,0.153,0.25035938352790693
17189950200,0.049,0.068,0.98,93300,0.915,0.121,0.2159205404564268
17185957200,0.129,0.121,0.944,79300,0.941,0.133,0.27532418082904964
26023951500,0.115,0.159,0.926,56000,0.824,0.106,0.34425566830808796
47119011200,0.059,0.06,0.949,73600,0.888,0.046,0.24509406054885982
22019002100,0.105,0.196,0.957,64500,0.9,0.225,0.32170528103929
37151030100,0.208,0.141,0.805,47800,0.796,0.107,0.42986727596115654
20155001000,0.269,0.143,0.853,37000,0.863,0.099,0.4185563654818057
24043000400,0.312,0.404,0.96,25000,0.822,0.192,0.5054072572759147
24043000301,0.168,0.321,0.91,54500,0.879,0.049,0.3916867506732358
37159050500,0.1,0.091,0.966,104000,0.954,0.1,0.2200445212801913
20169000800,0.074,0.014,0.979,76800,0.978,0.037,0.1915197229354576
17197882900,0.241,0.235,0.843,58500,0.799,0.094,0.44315734094126846
17197881115,0.007,0.137,0.981,132000,0.986,0,0.15207906317773098
24047951400,0.041,0.133,0.963,77900,0.91,0.151,0.25682183601086356
37181960400,0.093,0.164,0.937,57100,0.93,0.112,0.29875864612999975
24510151200,0.238,0.293,0.964,36900,0.775,0.208,0.45448075524255616
24510271200,0.028,0.083,0.995,203000,0.969,0.064,0.09130697015573312
24510140100,0.166,0.142,0.981,67500,0.882,0.1,0.30602455522107636
24510090600,0.279,0.33,0.899,45600,0.834,0.267,0.4822718995083908
24510160801,0.236,0.383,0.932,42300,0.841,0.054,0.44780780214199783
24510010300,0.057,0.028,0.997,160000,0.988,0.147,0.12301659994260894
24510060300,0.199,0.122,0.934,87900,0.908,0.209,0.3147355452424013
24510260203,0.251,0.231,0.974,63400,0.909,0.066,0.3532122047939948
24510270701,0.109,0.178,0.912,46700,0.883,0.096,0.33990782134812436
24510090500,0.179,0.289,0.897,46600,0.916,0.198,0.4019021269454557
24510190300,0.161,0.461,0.914,44300,0.674,0.363,0.5428240236130003
24510130100,0.383,0.277,0.899,24600,0.818,0.111,0.5056071097694221
24510120400,0.151,0.356,0.97,65300,0.912,0.156,0.3667779409152221
37183053422,0.012,0.027,0.986,159000,0.997,0.03,0.09639554069477775
37183051000,0.137,0.018,0.957,71200,0.985,0.124,0.23368241129242928
37183050700,0.241,0.251,0.885,49700,0.842,0.078,0.4236964195604747
23001020900,0.126,0.215,0.974,50000,0.9,0.043,0.3192343951004413
48085031643,0.07,0.104,0.944,103000,0.923,0.045,0.2270302661380635
48085032008,0.039,0.041,0.796,98900,0.929,0,0.24850458174900897
48085032012,0.151,0.069,0.747,59700,0.674,0.113,0.44268020930911645
48085031715,0.1,0.008,0.938,130000,0.985,0.029,0.1652923194262388
48097000600,0.14,0.102,0.888,61300,0.825,0.088,0.34255324740798576
48097000200,0.044,0.02,0.889,92600,0.936,0.118,0.22647941487058842
48105950100,0.033,0.035,0.866,81700,0.658,0.324,0.36176792127129886
23007970601,0.03,0.097,0.877,65800,0.938,0.747,0.34324896612035
21107970600,0.365,0.191,0.901,45200,0.802,0.167,0.4680264035822068
20037957000,0.16,0.046,0.946,68800,0.946,0.083,0.2638873948054878
20037957100,0.38,0.292,0.801,39000,0.834,0.114,0.5277376595310851
47149041700,0.143,0.054,0.882,59400,0.836,0.147,0.3361908395573677
17037001500,0.18,0.169,0.908,59400,0.826,0.027,0.3624254065762058
26045020103,0.169,0.165,0.985,55700,0.884,0.045,0.31526814375709933
26045020402,0.055,0.015,0.974,94000,0.977,0.023,0.17172235700812843
20079030300,0.059,0.066,0.908,75500,0.927,0.064,0.24923638194521047
37163970900,0.18,0.212,0.853,47300,0.901,0.152,0.3946242545606512
20111000300,0.156,0.069,0.863,53000,0.825,0.133,0.35926880014853096
47157021612,0.005,0.003,0.992,126000,0.956,0.024,0.12555609802203568
47157021725,0.139,0.141,0.785,42300,0.894,0.194,0.39637743606674747
47157020651,0.134,0.092,0.857,70600,0.818,0.018,0.33543721712166347
47157021352,0.017,0.006,0.969,144000,0.99,0.026,0.11248693120341778
47157001400,0.393,0.393,0.736,35000,0.719,0.112,0.62732501204334
47157003000,0.297,0.298,0.934,45400,0.831,0.099,0.4477529781490007
47157003800,0.296,0.251,0.93,21200,0.802,0.228,0.4798242579377523
47157005000,0.654,0.471,0.78,14300,0.745,0.184,0.7366161727474407
47157006600,0.095,0.096,0.875,55500,0.908,0.11,0.31038124674023915
47157008000,0.226,0.309,0.865,49200,0.878,0.042,0.42749061116345766
47157009700,0.173,0.337,0.838,57600,0.776,0.092,0.46121949521219385
47157022024,0.212,0.184,0.84,51900,0.888,0,0.38455096207400347
20125950200,0.174,0.183,0.793,47200,0.883,0.122,0.40863924370637994
48119950100,0.059,0.082,0.939,74400,0.91,0.163,0.2606693929105115
20133951600,0.099,0.085,0.908,65700,0.946,0.13,0.27738312478226
26065003302,0.034,0.027,0.994,81900,0.973,0.021,0.17238011239273165
26065004000,0.334,0.053,0.93,46200,0.96,0.041,0.33811379889394383
26065004100,0.595,0.032,0.955,23500,0.994,0.126,0.42549470480690965
21131920200,0.267,0.337,0.974,44200,0.811,0.219,0.45641589330426247
26067030300,0.212,0.385,0.914,53700,0.852,0,0.4276619954356614
48121021301,0.372,0.034,0.787,31800,1,0.244,0.41911465349553684
48121021635,0.104,0.115,0.818,61300,0.945,0.107,0.3221402942717961
26075000200,0.399,0.422,0.905,35800,0.887,0.276,0.5380534101143325
26075001300,0.204,0.416,0.943,48500,0.88,0.1,0.4301231643147116
26077000500,0.378,0.333,0.907,32700,0.897,0.149,0.48873186435295773
26077006102,0.07,0.072,0.943,78500,0.968,0.075,0.2268351446024917
20177003604,0.017,0.013,0.997,123000,0.995,0.051,0.12316265414996912
20177002100,0.134,0.168,0.876,56100,0.89,0.157,0.35503444795818223
27045960400,0.095,0.089,0.874,74000,0.898,0.114,0.2969595665196654
27045960600,0.085,0.099,0.944,72200,0.921,0.208,0.27571232988503735
21153970400,0.373,0.325,0.965,28600,0.753,0.14,0.5142435505819742
49011125502,0.057,0.098,0.78,94100,0.853,0.04,0.311227524711939
49011126600,0.103,0.074,0.952,71200,0.961,0.051,0.24064180812257657
27027020400,0.35,0.178,0.958,35800,0.923,0.073,0.3949767079938168
26081013900,0.051,0.241,0.97,76300,0.841,0.084,0.3063114072971442
26081000100,0.121,0.113,0.932,51800,0.964,0,0.2747918129759953
26081014703,0.146,0.214,0.928,54500,0.838,0.075,0.3629557278184356
26081014300,0.187,0.063,0.888,58200,0.828,0.059,0.3446188655370368
26081002100,0.341,0.261,0.933,42100,0.89,0.059,0.42992283619496313
26081012703,0.233,0.184,0.976,84100,0.9,0,0.31072864129904065
26081012902,0.042,0.104,0.919,64100,0.886,0,0.26687969945541445
49035111500,0.187,0.119,0.758,53100,0.821,0.074,0.41701513739747526
49035112201,0.017,0.045,0.961,104000,0.981,0.008,0.16147938677546816
49035112608,0.063,0.009,0.99,115000,0.953,0.017,0.1564527414789377
49035112501,0.066,0.056,0.94,95200,0.941,0.072,0.21657463452434464
49035103400,0.105,0.03,0.972,89200,0.987,0.116,0.20460843133890905
49035113309,0.208,0.119,0.712,79500,0.707,0,0.4482270488512731
49035102900,0.265,0.173,0.87,50400,0.84,0.029,0.40835076856159186
49035100500,0.091,0.028,0.787,71300,0.841,0.113,0.33059350078572014
49035112700,0.042,0.118,0.893,58100,0.952,0.066,0.27101410373433105
26105950400,0.162,0.121,0.973,40200,0.938,0.125,0.3084233833658935
21175950200,0.095,0.14,0.867,61400,0.797,0.19,0.3678039073686877
27025110100,0.057,0.063,0.968,107000,0.943,0.189,0.20836793152013933
27039950200,0.046,0.043,0.945,91100,0.938,0.028,0.20374768407781257
26121001200,0.221,0.452,0.947,44500,0.907,0.158,0.4458606494871513
26121002100,0.157,0.111,0.869,54500,0.907,0.08,0.3350048727220745
21183920100,0.07,0.062,0.92,60800,0.942,0.114,0.26032270100017374
27047180400,0.081,0.011,0.918,68800,0.93,0.052,0.23971576150711427
26127010400,0.164,0.183,0.95,56300,0.903,0.135,0.33521802077330914
26133970600,0.16,0.171,0.892,58300,0.873,0.095,0.3553054134451961
26139022001,0.035,0.048,0.947,86200,0.918,0.03,0.21195182036962226
27053020303,0.091,0.103,0.915,94100,0.864,0.064,0.27361796377411046
27053021505,0.083,0.1,0.957,91600,0.939,0.003,0.22472161692734
27053026713,0.029,0.039,0.959,107000,0.97,0.025,0.1674788146259006
27053103400,0.274,0.438,0.94,49900,0.799,0.093,0.4857940966733859
27053108700,0.121,0.145,0.995,93800,0.884,0.022,0.25538516370660225
27053101900,0.182,0.182,0.99,66300,0.952,0.122,0.29988895055053405
27053026816,0.101,0.158,0.953,82800,0.848,0,0.28680237469628467
27053023802,0.009,0.021,0.987,180000,0.982,0.014,0.078838305786913
27053125800,0.42,0.283,0.927,51100,0.797,0.141,0.49750982650173114
27053025403,0.194,0.143,0.979,63600,0.873,0.097,0.32214778943747086
27053109400,0.061,0.218,0.894,85400,0.839,0.116,0.32721794308888746
27053026206,0.073,0.038,0.966,128000,0.974,0.063,0.16441358198424133
27053111400,0.031,0.018,0.973,213000,0.996,0.031,0.05981704762543817
27053107600,0.04,0.042,0.961,121000,0.951,0.044,0.1680393829865768
27053008300,0.33,0.256,0.92,70400,0.733,0.048,0.4572162700463011
27053022801,0.013,0.02,0.996,167000,0.996,0.035,0.0851947080420315
27053026510,0.062,0.017,0.976,84900,0.992,0.043,0.17878011426631535
27053024801,0.054,0.174,0.904,72200,0.84,0,0.30564512158744184
26159011400,0.121,0.28,0.912,42500,0.791,0.053,0.4034812973420216
17031822400,0.179,0.217,0.907,67700,0.872,0.166,0.3702823293597073
17031740100,0.11,0.07,0.992,109000,0.956,0.08,0.20043364532901883
17031530501,0.487,0.531,0.88,41000,0.853,0.253,0.6126307362043046
17031830300,0.151,0.295,0.928,41200,0.962,0.069,0.35748862410495114
17031750300,0.039,0.087,0.974,121000,0.996,0.041,0.16086948025516412
17031826303,0.075,0.103,0.911,84500,0.967,0.074,0.24452060584148572
17031826500,0.248,0.278,0.951,58500,0.895,0.17,0.39531898036208196
17031827801,0.188,0.151,0.934,87000,0.899,0.044,0.3045334153648395
17031825900,0.341,0.367,0.858,49200,0.756,0.195,0.543316723394565
17031822601,0.078,0.102,0.961,103000,0.895,0.035,0.23108531640926502
17031819900,0.015,0.023,0.965,235000,0.992,0,0.038303381982533836
17031500200,0.249,0.487,0.917,40700,0.902,0.19,0.4848785970126999
17031491400,0.226,0.222,0.956,38500,0.866,0.312,0.4125449440957377
17031817900,0.088,0.216,0.947,63200,0.809,0.024,0.3342145109566802
17031815800,0.053,0.022,0.988,129000,0.956,0.096,0.15409611214690147
17031720300,0.029,0.067,0.964,137000,0.974,0.033,0.14835373424122444
17031691400,0.282,0.596,0.957,35500,0.886,0.218,0.5263117556256125
17031812801,0.131,0.109,0.946,73000,0.993,0.078,0.25321976292720644
17031811000,0.055,0.068,0.966,97900,0.964,0.027,0.1918934194045747
17031670100,0.253,0.692,0.727,36300,0.636,0.276,0.7190500861468061
17031640800,0.183,0.108,0.932,40600,0.797,0,0.3589654308902667
17031690400,0.16,0.412,0.917,46300,0.834,0.192,0.4518953407727432
17031671200,0.264,0.4,0.824,42100,0.723,0.32,0.5717353880011709
17031580200,0.266,0.447,0.87,36000,0.76,0.116,0.5387821481228221
17031560400,0.157,0.248,0.932,74600,0.77,0,0.3724731869764928
17031630300,0.151,0.309,0.841,64900,0.596,0.061,0.49529710354774964
17031610400,0.18,0.377,0.784,35900,0.631,0.096,0.5623571686688504
17031440700,0.166,0.368,0.962,91000,0.919,0.211,0.3605664258640782
17031491200,0.161,0.206,0.897,60400,0.84,0.223,0.3881992911856757
17031460200,0.362,0.478,0.915,29200,0.687,0.249,0.6083953312853773
17031350400,0.531,0.638,0.903,20900,0.739,0.135,0.6918449053980382
17031841200,0.14,0.313,0.857,62800,0.627,0.119,0.4850850713971755
17031310400,0.111,0.077,0.842,80800,0.858,0.104,0.3168679999809377
17031840800,0.234,0.301,0.859,47600,0.634,0.082,0.5176761102605649
17031420300,0.337,0.237,0.911,42900,0.948,0.149,0.419764939522597
17031400500,0.435,0.38,0.866,24700,0.939,0.068,0.51957158356589
17031381500,0.419,0.382,0.946,25000,0.916,0,0.4853751656039063
17031260900,0.471,0.618,0.868,20800,0.854,0.311,0.6608476505613733
17031300800,0.457,0.4,0.678,31200,0.666,0.047,0.6849716805549281
17031291200,0.311,0.427,0.898,24600,0.817,0.276,0.5461972333493115
17031807900,0.043,0.024,0.977,110000,0.927,0.047,0.1754689496828542
17031811600,0.089,0.158,0.791,63300,0.802,0.021,0.3762128557709608
17031810000,0.127,0.027,0.983,119000,0.997,0.112,0.178073920117972
17031806201,0.094,0.024,0.903,75600,0.925,0.059,0.25006670183514795
17031805801,0.047,0.019,0.986,112000,0.994,0.057,0.14901716415739408
17031805111,0.086,0.197,0.739,57300,0.846,0.048,0.3991566112938024
17031803400,0.05,0.062,0.968,151000,0.945,0.007,0.14726038429491772
